listing_id,category,location,seller_type,posted_days_ago,title,description,price_aed,is_suspicious,suspicious_reason
2934,Bikes,Deira,business,25,LIMITED OFFER 😱 YAMAHA MODEL X 64GB FAIR,Fair. No issues. Can meet in Deira.,8748,1,spam_title_caps
2137,Mobiles,Downtown Dubai,individual,7,Google Model X 128GB - with box,Fair. No issues. Can meet in Downtown Dubai.,3071,0,
3007,Services,Bur Dubai,individual,1,CHEAP ✅ OTHER MODEL Z FOR SALE - NEW,New. No issues. Can meet in Bur Dubai. Email: gabrieltucker@yahoo.com,1739,1,email_in_description|new_listing_fast_post|spam_title_caps
1937,Jobs,Downtown Dubai,business,6,Generic Model Y 64GB Like New,Like New. No issues. Can meet in Downtown Dubai.,0,0,
1191,Jobs,Abu Dhabi,individual,25,Generic Model Z 512GB New,New. No issues. Can meet in Abu Dhabi.,0,0,
2211,Electronics,Business Bay,business,16,LG Model X 256GB - with box,Used. No issues. Can meet in Business Bay.,768,0,
2075,Jobs,Downtown Dubai,business,16,Generic Model X 64GB Like New,Like New. No issues. Can meet in Downtown Dubai.,0,0,
3456,Mobiles,JLT,business,24,LIMITED OFFER ⚡ ONEPLUS MODEL Z 128GB FAIR,Fair. No issues. Can meet in JLT.,874,1,price_too_low|spam_title_caps
1483,Fashion,Business Bay,business,18,H&M Model X for sale - Used,Used. No issues. Can meet in Business Bay.,534,0,
3383,Furniture,Al Barsha,individual,1,FREE DELIVERY 💯 DINING TABLE - BARELY USED,Dining table in Good condition. Pickup from Al Barsha.,1719,1,new_listing_fast_post|spam_title_caps
2604,Mobiles,Business Bay,individual,25,Apple iPhone 14 256GB Like New,Like New. No issues. Can meet in Business Bay.,1130,0,
1277,Mobiles,Deira,individual,18,Apple iPhone 15 Pro 128GB - with box,Good condition. No issues. Can meet in Deira.,1484,0,
2508,Furniture,Downtown Dubai,business,28,Dining table - barely used,Dining table in Good condition. Pickup from Downtown Dubai.,1328,0,
1221,Fashion,Bur Dubai,individual,25,H&M Model Y 128GB - with box,Fair. No issues. Can meet in Bur Dubai.,135,0,
2229,Furniture,JLT,business,9,TV unit for sale - Fair,TV unit in Fair. Pickup from JLT.,493,0,
1571,Fashion,Bur Dubai,business,10,Nike Model X 64GB Used,Used. No issues. Can meet in Bur Dubai.,295,0,
1411,Fashion,Downtown Dubai,business,21,Nike Model Z for sale - Like New,Like New. No issues. Can meet in Downtown Dubai.,561,0,
2313,Services,Sharjah,individual,16,Other Model X for sale - Good condition,Good condition. No issues. Can meet in Sharjah.,1870,0,
2677,Fashion,Ajman,business,1,H&M Model Y 256GB New,New. No issues. Can meet in Ajman.,553,0,
3178,Apartments,Dubai Marina,business,27,NO SCAM 🎉 3BHK IN DUBAI MARINA | FURNISHED,3 bedroom apartment in Dubai Marina. Furnished. Ready to move. Family building. Contact WhatsApp +971588886588 Email: rodriguezryan@outlook.com,5844,1,email_in_description|phone_in_description|spam_title_caps
1585,Fashion,JLT,business,19,H&M Model X for sale - New,New. No issues. Can meet in JLT.,742,0,
2730,Apartments,JLT,individual,19,4BHK in JLT | Semi-furnished,4 bedroom apartment in JLT. Semi-furnished. Ready to move. Family building.,6370,0,
3019,Jobs,Abu Dhabi,business,4,URGENT SALE 💯 OTHER MODEL Z FOR SALE - FAIR,Fair. No issues. Can meet in Abu Dhabi. Email: smoore@yahoo.com sale sale sale sale sale,0,1,email_in_description|repeated_words|spam_title_caps
3493,Bikes,Bur Dubai,business,27,PROMOTION 🎉 YAMAHA MODEL Y 256GB - WITH BOX,New. No issues. Can meet in Bur Dubai. Email: wtran@gmail.com,1715,1,email_in_description|spam_title_caps
2563,Electronics,Bur Dubai,individual,0,LG Model Y for sale - Used,Used. No issues. Can meet in Bur Dubai.,3492,0,
1674,Fashion,Al Barsha,business,13,Zara Model X 64GB - with box,Used. No issues. Can meet in Al Barsha.,1253,0,
2177,Laptops,Dubai Marina,individual,16,Apple laptop 8GB/256GB - Like New,Like New. Battery good. Includes charger. Available in Dubai Marina.,1835,0,
1855,Cars,Deira,individual,13,BMW 3 Series 2012 - New,New. Well maintained. Service history available. Located in Deira.,13719,0,
1447,Bikes,JLT,individual,3,Suzuki Model Y 256GB - with box,New. No issues. Can meet in JLT.,17404,0,
2905,Cars,Downtown Dubai,business,10,URGENT SALE 🔥 2018 TOYOTA LAND CRUISER - 173243KM,New. Well maintained. Service history available. Located in Downtown Dubai. urgent urgent urgent urgent urgent urgent urgent,8644,1,price_too_low|repeated_words|spam_title_caps
2530,Cars,Downtown Dubai,business,3,Honda Model X 2018 - Fair,Fair. Well maintained. Service history available. Located in Downtown Dubai.,18688,0,
1222,Fashion,Sharjah,business,5,Adidas Model X 64GB Like New,Like New. No issues. Can meet in Sharjah.,68,0,
2724,Fashion,Deira,individual,20,Nike Model Y for sale - Good condition,Good condition. No issues. Can meet in Deira.,810,0,
3225,Apartments,Downtown Dubai,individual,1,LIMITED OFFER 🔥 2 BEDROOM APARTMENT FOR RENT IN DOWNTOWN DUBAI,2 bedroom apartment in Downtown Dubai. Furnished. Ready to move. Family building.,2245,1,new_listing_fast_post|price_too_low|spam_title_caps
2628,Apartments,Ajman,individual,19,4BR apartment in Ajman - Furnished,4 bedroom apartment in Ajman. Furnished. Ready to move. Family building.,10871,0,
2556,Jobs,Abu Dhabi,business,18,Generic Model Y 256GB Fair,Fair. No issues. Can meet in Abu Dhabi.,0,0,
1969,Bikes,Sharjah,individual,18,Suzuki Model Z for sale - New,New. No issues. Can meet in Sharjah.,10046,0,
1045,Mobiles,JLT,business,28,Google Model Y 64GB Like New,Like New. No issues. Can meet in JLT.,2943,0,
3189,Services,Bur Dubai,individual,0,100% ORIGINAL 🔥 GENERIC MODEL X FOR SALE - FAIR,Fair. No issues. Can meet in Bur Dubai.,1526,1,new_listing_fast_post|spam_title_caps
3364,Jobs,Deira,individual,2,LIMITED OFFER 🚨 GENERIC MODEL X 256GB - WITH BOX,New. No issues. Can meet in Deira. Contact WhatsApp +971575432413 Email: dmurphy@yahoo.com,0,1,email_in_description|phone_in_description|spam_title_caps
1294,Bikes,Ajman,business,12,Yamaha Model Y 64GB Fair,Fair. No issues. Can meet in Ajman.,8434,0,
2159,Cars,Abu Dhabi,individual,19,2017 Mercedes Model Y - 236535km,Fair. Well maintained. Service history available. Located in Abu Dhabi.,122686,0,
1588,Services,Sharjah,individual,24,Other Model Y 512GB Like New,Like New. No issues. Can meet in Sharjah.,320,0,
3053,Bikes,Ajman,individual,14,Suzuki Model Z 128GB - with box,Like New. No issues. Can meet in Ajman. Contact WhatsApp +971559877175,15106,1,phone_in_description
1257,Services,Abu Dhabi,individual,15,Other Model Z 256GB - with box,Used. No issues. Can meet in Abu Dhabi.,902,0,
3063,Mobiles,Al Barsha,individual,30,LIMITED OFFER 🎉 SAMSUNG S22 FOR SALE - NEW,New. No issues. Can meet in Al Barsha. Contact WhatsApp +971563253530,96,1,phone_in_description|price_too_low|spam_title_caps
3466,Furniture,JLT,individual,11,Bed frame - Used,Bed frame in Used. Pickup from JLT. Contact WhatsApp +971555232239,308,1,phone_in_description
1926,Mobiles,Bur Dubai,business,19,Apple iPhone 13 for sale - New,New. No issues. Can meet in Bur Dubai.,3981,0,
3118,Services,Business Bay,individual,11,GENUINE 🔥 OTHER MODEL Z 512GB - WITH BOX,Like New. No issues. Can meet in Business Bay.,156,1,spam_title_caps
3297,Furniture,Al Barsha,individual,1,100% ORIGINAL 🚨 DINING TABLE FOR SALE - NEW,Dining table in New. Pickup from Al Barsha. Email: sjones@outlook.com,1797,1,email_in_description|new_listing_fast_post|spam_title_caps
1436,Electronics,Al Barsha,business,26,Sony Model Y for sale - Like New,Like New. No issues. Can meet in Al Barsha.,2426,0,
1976,Electronics,JLT,individual,17,LG Model Y 256GB Good condition,Good condition. No issues. Can meet in JLT.,1597,0,
3036,Apartments,Dubai Marina,individual,1,FREE DELIVERY 🚨 1BHK IN DUBAI MARINA | FURNISHED,1 bedroom apartment in Dubai Marina. Furnished. Ready to move. Family building. Contact WhatsApp +971596970859,3322,1,new_listing_fast_post|phone_in_description|price_too_low|spam_title_caps
1393,Electronics,JLT,business,12,Samsung A54 512GB Fair,Fair. No issues. Can meet in JLT.,4480,0,
1425,Apartments,Business Bay,individual,6,3 bedroom apartment for rent in Business Bay,3 bedroom apartment in Business Bay. Unfurnished. Ready to move. Family building.,15478,0,
1534,Services,Downtown Dubai,individual,6,Other Model X for sale - Like New,Like New. No issues. Can meet in Downtown Dubai.,1073,0,
1030,Electronics,Ajman,individual,2,Sony Model Z 128GB - with box,Good condition. No issues. Can meet in Ajman.,525,0,
2642,Mobiles,Abu Dhabi,business,13,Google Model X for sale - Like New,Like New. No issues. Can meet in Abu Dhabi.,1151,0,
3081,Bikes,Bur Dubai,individual,1,PROMOTION 📞 KAWASAKI MODEL Y 64GB NEW,New. No issues. Can meet in Bur Dubai. Contact WhatsApp +971524311495,13527,1,new_listing_fast_post|phone_in_description|spam_title_caps
2146,Services,Downtown Dubai,business,6,Generic Model Y 256GB - with box,Used. No issues. Can meet in Downtown Dubai.,1045,0,
1746,Electronics,Sharjah,individual,28,Bose Model X 256GB Like New,Like New. No issues. Can meet in Sharjah.,3490,0,
2750,Cars,Downtown Dubai,individual,1,2013 Toyota Corolla 240139km - Like New,Like New. Well maintained. Service history available. Located in Downtown Dubai. Email: johnsonjoshua@gmail.com,77601,1,email_in_description|new_listing_fast_post
2984,Services,Ajman,individual,0,Other Model Y 128GB Good condition,Good condition. No issues. Can meet in Ajman. Email: dshields@gmail.com,1027,1,email_in_description|new_listing_fast_post
2268,Services,Abu Dhabi,individual,18,Generic Model X 64GB New,New. No issues. Can meet in Abu Dhabi.,309,0,
3342,Apartments,Deira,business,10,PROMOTION 🔥 2BHK IN DEIRA | FURNISHED,2 bedroom apartment in Deira. Furnished. Ready to move. Family building. sale sale sale sale sale sale sale sale sale sale sale sale,17361,1,repeated_words|spam_title_caps
2718,Bikes,Ajman,individual,5,Suzuki Model X 64GB Like New,Like New. No issues. Can meet in Ajman.,10408,0,
3212,Electronics,Dubai Marina,business,20,Sony Model X for sale - Used,Used. No issues. Can meet in Dubai Marina.,351,1,
2412,Electronics,Deira,individual,7,LG Model X 256GB - with box,Used. No issues. Can meet in Deira.,3973,0,
2711,Bikes,Ajman,business,3,Kawasaki Model Y 64GB Good condition,Good condition. No issues. Can meet in Ajman.,6234,0,
3012,Jobs,Bur Dubai,individual,0,GUARANTEED 🚨 OTHER MODEL X 512GB - WITH BOX,New. No issues. Can meet in Bur Dubai. Email: michellebarrera@gmail.com,0,1,email_in_description|new_listing_fast_post|spam_title_caps
1344,Mobiles,Deira,business,1,OnePlus Model X 128GB Used,Used. No issues. Can meet in Deira.,2764,0,
1556,Furniture,Sharjah,business,11,TV unit - New,TV unit in New. Pickup from Sharjah.,329,0,
2423,Jobs,Sharjah,individual,20,Other Model Z for sale - New,New. No issues. Can meet in Sharjah.,0,0,
2037,Services,Business Bay,individual,29,Other Model Y 128GB New,New. No issues. Can meet in Business Bay.,290,0,
1680,Services,Deira,business,21,Generic Model Z 256GB Like New,Like New. No issues. Can meet in Deira.,1365,0,
3229,Laptops,Ajman,individual,24,Asus laptop 32GB/256GB - Used,Used. Battery good. Includes charger. Available in Ajman. Contact WhatsApp +971532616804 offer offer offer offer offer offer offer offer offer offer offer offer,321,1,phone_in_description|price_too_low|repeated_words
2106,Apartments,Business Bay,business,15,4BHK in Business Bay | Furnished,4 bedroom apartment in Business Bay. Furnished. Ready to move. Family building.,3415,0,
1570,Electronics,Abu Dhabi,business,26,Bose Model Z 512GB - with box,Like New. No issues. Can meet in Abu Dhabi.,1462,0,
1352,Jobs,Sharjah,individual,23,Generic Model Z 128GB - with box,Fair. No issues. Can meet in Sharjah.,0,0,
1091,Apartments,Ajman,individual,18,4 bedroom apartment for rent in Ajman,4 bedroom apartment in Ajman. Unfurnished. Ready to move. Family building.,9745,0,
2210,Bikes,Deira,individual,5,Suzuki Model Z 256GB - with box,Used. No issues. Can meet in Deira.,401,0,
3106,Fashion,Ajman,business,20,100% ORIGINAL 🔥 H&M MODEL Y 64GB - WITH BOX,Used. No issues. Can meet in Ajman. Contact WhatsApp +971562779095 urgent urgent urgent urgent urgent,435,1,phone_in_description|repeated_words|spam_title_caps
2270,Fashion,Downtown Dubai,individual,15,Nike Model Y for sale - New,New. No issues. Can meet in Downtown Dubai.,1474,0,
3276,Apartments,Deira,individual,10,NO SCAM 🔥 1BHK IN DEIRA | SEMI-FURNISHED,1 bedroom apartment in Deira. Semi-furnished. Ready to move. Family building. Contact WhatsApp +971535565225 cheap cheap cheap cheap cheap cheap cheap cheap cheap,1060,1,phone_in_description|price_too_low|repeated_words|spam_title_caps
1261,Apartments,Dubai Marina,business,8,2 bedroom apartment for rent in Dubai Marina,2 bedroom apartment in Dubai Marina. Unfurnished. Ready to move. Family building.,13501,0,
2462,Laptops,Abu Dhabi,individual,23,Asus Vivobook 16GB RAM 256GB SSD - Like New,Like New. Battery good. Includes charger. Available in Abu Dhabi.,2691,0,
1748,Apartments,Bur Dubai,individual,6,1BR apartment in Bur Dubai - Unfurnished,1 bedroom apartment in Bur Dubai. Unfurnished. Ready to move. Family building.,5685,0,
2411,Apartments,Dubai Marina,business,25,4 bedroom apartment for rent in Dubai Marina,4 bedroom apartment in Dubai Marina. Unfurnished. Ready to move. Family building.,7712,0,
2765,Mobiles,Abu Dhabi,business,27,CHEAP 📞 APPLE IPHONE 12 128GB - WITH BOX,Fair. No issues. Can meet in Abu Dhabi. cheap cheap cheap cheap cheap,3208,1,repeated_words|spam_title_caps
3437,Electronics,Al Barsha,individual,7,CHEAP 💯 SONY MODEL Y 256GB LIKE NEW,Like New. No issues. Can meet in Al Barsha.,3884,1,spam_title_caps
2383,Bikes,Ajman,business,18,Kawasaki Model X 256GB - with box,Good condition. No issues. Can meet in Ajman.,12529,0,
2004,Services,Downtown Dubai,individual,23,Other Model X 256GB - with box,Like New. No issues. Can meet in Downtown Dubai.,1497,0,
1567,Fashion,Business Bay,business,17,H&M Model Y 128GB Used,Used. No issues. Can meet in Business Bay.,1117,0,
1322,Furniture,Al Barsha,business,26,Dining table - barely used,Dining table in Used. Pickup from Al Barsha.,2087,0,
2893,Mobiles,Business Bay,business,17,OnePlus Model X for sale - New,New. No issues. Can meet in Business Bay.,215,1,price_too_low
3083,Mobiles,Al Barsha,individual,0,CALL NOW 🚨 SAMSUNG S23 ULTRA 64GB NEW,New. No issues. Can meet in Al Barsha. Contact WhatsApp +971547766353,584,1,new_listing_fast_post|phone_in_description|spam_title_caps
1348,Apartments,Bur Dubai,business,18,3BR apartment in Bur Dubai - Unfurnished,3 bedroom apartment in Bur Dubai. Unfurnished. Ready to move. Family building.,15158,0,
2089,Apartments,Abu Dhabi,individual,23,4 bedroom apartment for rent in Abu Dhabi,4 bedroom apartment in Abu Dhabi. Unfurnished. Ready to move. Family building.,6637,0,
2850,Apartments,Abu Dhabi,business,16,BEST PRICE 🚨 3BR APARTMENT IN ABU DHABI - UNFURNISHED,3 bedroom apartment in Abu Dhabi. Unfurnished. Ready to move. Family building. offer offer offer offer offer offer offer offer offer offer,1022,1,price_too_low|repeated_words|spam_title_caps
1300,Electronics,Dubai Marina,business,27,LG Model Z 128GB - with box,New. No issues. Can meet in Dubai Marina.,1629,0,
2658,Bikes,Deira,individual,3,Honda Model X 64GB Good condition,Good condition. No issues. Can meet in Deira.,7994,0,
2316,Laptops,JLT,business,22,Lenovo laptop 32GB/1024GB - New,New. Battery good. Includes charger. Available in JLT.,2259,0,
3014,Jobs,JLT,business,19,Other Model Y 256GB - with box,Like New. No issues. Can meet in JLT. Contact WhatsApp +971564509845 Email: nicholasgalloway@outlook.com,0,1,email_in_description|phone_in_description
2010,Furniture,Downtown Dubai,individual,5,Dining table - Used,Dining table in Used. Pickup from Downtown Dubai.,2092,0,
1964,Services,Bur Dubai,individual,6,Generic Model Y for sale - Used,Used. No issues. Can meet in Bur Dubai.,1111,0,
3369,Fashion,Ajman,individual,10,H&M Model X for sale - Good condition,Good condition. No issues. Can meet in Ajman.,96,1,
3355,Services,Downtown Dubai,business,4,Other Model Y for sale - Fair,Fair. No issues. Can meet in Downtown Dubai.,1985,1,
2128,Bikes,Al Barsha,business,20,Honda Model X 256GB - with box,Good condition. No issues. Can meet in Al Barsha.,14200,0,
1315,Fashion,Downtown Dubai,individual,5,Adidas Model X 256GB - with box,Like New. No issues. Can meet in Downtown Dubai.,605,0,
3069,Mobiles,Bur Dubai,individual,1,Apple iPhone 13 512GB - with box,New. No issues. Can meet in Bur Dubai. Contact WhatsApp +971594608636 Email: stephen10@yahoo.com sale sale sale sale sale sale,2923,1,email_in_description|new_listing_fast_post|phone_in_description|repeated_words
1453,Laptops,Downtown Dubai,individual,13,Lenovo IdeaPad 16GB RAM 512GB SSD - Used,Used. Battery good. Includes charger. Available in Downtown Dubai.,1831,0,
1913,Services,Business Bay,individual,26,Other Model Y for sale - New,New. No issues. Can meet in Business Bay.,69,0,
1601,Mobiles,Deira,business,29,OnePlus Model Y 128GB Used,Used. No issues. Can meet in Deira.,1920,0,
1175,Services,JLT,individual,11,Other Model X 256GB New,New. No issues. Can meet in JLT.,331,0,
1900,Services,Business Bay,business,1,Generic Model Z for sale - Like New,Like New. No issues. Can meet in Business Bay.,848,0,
3272,Bikes,Business Bay,individual,0,Suzuki Model Z for sale - New,New. No issues. Can meet in Business Bay. Contact WhatsApp +971527486029,18449,1,new_listing_fast_post|phone_in_description
